狵	明二江平
狶	曉開三C微上
狷	見合三A仙去
狷	見合四先去
狸	來開三之平
狹	匣開二咸入
狺	疑開三B真平
狺	疑開三C殷平
狻	心合一寒平
狼	來開一唐平
狽	幫一泰去
狾	章開三祭去
狿	以開三仙去
狿	以開三仙平
猁	來開三脂去
猆	幫三C微平
猇	匣開二肴平
猇	曉開二肴平
猈	並二佳上
猈	並二皆平
猊	疑開四齊平
猋	幫三A宵平
猌	疑開三B真去
猍	來開一咍平
猎	從開三清入
猏	見開四先平
猐	溪開三C陽平
猑	見合一魂平
猒	影開三A鹽去
猒	影開三A鹽平
猓	見合一歌上
猖	昌開三陽平
猗	影開三B支上
猗	影開三B支平
猘	見開三B祭去
猙	從開三清上
猙	莊開二耕平
猚	來合三脂上
猚	疑開二佳平
猛	明二庚上
猜	清開一咍平
猝	清合一魂入
猞	書開三麻平
猢	匣一模平
猣	精一東上
猣	精一東平
猤	羣合三A脂去
猥	影合一灰上
猦	幫三C東平
猨	云合三C元平
猩	心開四青平
猩	生開三庚平
猪	知開三魚平
猫	明三B宵平
猭	徹合三仙去
猭	徹合三仙平
猰	影開二山入
猰	溪開四先入
猰	見開二刪入
猱	孃三尤去
猱	泥開一豪平
猲	曉開一寒入
猲	曉開三C元入
猲	溪開三C嚴入
猳	見開二麻平
猴	匣一侯平
猵	並三A真上
猵	幫四先平
猶	以三尤去
猶	以三尤平
猶	見三C尤去
猷	以三尤平
猸	明三B脂平
猹	崇開二麻平
猺	以開三宵平
猻	心合一魂平
猼	幫一唐入
猽	明四青平
猾	匣合二山入
猿	云合三C元平
獀	生三尤平
獁	明二麻上
獂	疑合三C元平
獃	疑開一咍平
獄	疑三C鍾入
獅	生開三脂平
獆	匣開一豪平
獋	匣開一豪平
獌	明一寒去
獌	明三C元去
獌	明二刪平
獍	見開三B庚去
獎	精開三陽上
獐	章開三陽平
獑	崇開二咸平
獑	崇開二銜平
獒	疑開一豪平
獔	匣開一豪平
獖	並一魂上
獗	見合三C元入
獘	並三A祭去
獚	匣合一唐平
獛	幫一東入
獜	來開三真平
獜	來開四青平
獝	曉合三A真入
獟	疑開四蕭去
獠	來開一豪上
獠	來開四蕭平
獠	知開二肴上
獡	書開三陽入
獢	曉開三B宵平
獥	匣開四青入
獥	見開四蕭去
獥	見開四青入
獦	來開三鹽入
獦	見開一寒入
獧	見合四先去
獨	定一東入
獩	影合三C廢去
獪	見合一泰去
獪	見合二夬去
獫	來開三鹽上
獫	來開三鹽去
獫	來開三鹽平
獫	曉開三B鹽上
獬	匣開二佳上
獮	心開三仙上
獯	曉合三C文平
獰	孃開二庚平
獱	並三A真平
獲	匣合二耕入
獳	日合三虞平
獳	泥一侯平
獵	來開三鹽入
獶	影三C尤平
獷	見合三C陽上
獷	見合二庚上
獸	書三尤去
獹	來一模平
獺	徹開二刪入
獺	透開一寒入
獻	心開一歌平	1%
獻	曉開三C元去	99%
獼	明三A支平
獽	日開三陽平
獾	曉合一寒平
獿	孃開二肴上
獿	泥開一豪平
玀	來開一歌平
玁	曉開三B鹽上
玂	羣開三C微平
玃	見合三C陽入
玄	匣合四先平
玅	明三A宵去
玆	匣合四先平
率	來合三真入
率	來合三脂去	0%
率	生合三真入	3%
率	生合三脂去	10%
玈	來一模平
玉	疑三C鍾入
玊	心三東入
玊	心三鍾入
王	云合三C陽去
王	云合三C陽平
玎	知開二耕平
玎	端開四青平
玏	來開一登入
玐	幫二山入
玒	見一東平
玒	見二江平
玓	端開四青入
玕	見開一寒平
玖	見三C尤上
玗	云合三C虞平
玘	溪開三C之上
玞	幫三C虞平
玟	明一灰平
玟	明三B真平
玠	見開二皆去
玢	幫三B真平
玤	並二江上
玥	疑合三C元入
玦	見合四先入
玧	以合三真上
玨	見二江入
玩	疑合一寒去
玪	見開二咸平
玫	明一灰平
玭	並三A真平
玭	並四先平
玲	來開四青平
玳	定開一咍去
玶	並三B庚平
玷	端開四添上
玸	並三C虞平
玹	匣合四先去
玹	匣合四先平
玻	滂一歌平
玼	從開三支平
玼	清開三支上
玼	清開四齊上
玽	見一侯上
玾	見開二銜入
玿	常開三宵平
珀	滂二庚入
珂	溪開一歌平
珄	生開三庚平
珅	書開三真平
珆	以開三脂平
珇	精一模上
珈	見開二麻平
珉	明三B真平
珊	心開一寒平
珋	來三尤上
珌	幫三A真入
珍	知開三真平
珏	見二江入
珓	見開二肴去
珕	來開三支去
珕	來開四齊去
珖	見合一唐平
珙	見三C鍾上
珙	見三C鍾平
珛	曉三C尤去
珝	曉合三C虞上
珞	來開一唐入
珠	章合三虞平
珢	疑開三B真平
珢	見開一痕去
珢	見開一痕平
珣	心合三真平
珤	幫一豪上
珥	日開三之去
珦	曉開三C陽去
珦	書開三陽去
珧	以開三宵平
珨	匣開二咸入
珩	匣開二庚平
珪	見合四齊平
珫	昌三東平
珬	心合三真入
班	幫二刪平
珮	並一灰去
珵	澄開三清平
珷	明三C虞上
珸	疑一模平
珹	常開三清平
珺	羣合三C文去
珽	透開四青上
現	匣開四先去
珿	初三東入
琀	匣開一覃去
琁	邪合三仙平
琂	疑開三C元平
球	羣三C尤平
琄	匣合四先上
琅	來開一唐平
理	來開三之上
琇	以三尤上
琇	心三尤去
琈	並三C尤平
琉	來三尤平
琊	以開三麻平
琍	來開三脂去
琕	並四先平
琖	莊開二山上
琙	云合三B蒸入
琚	見開三C魚平
琛	徹開三侵平
琟	以合三脂平
琠	端開四先上
琠	透開四先上
琡	昌三東入
琡	章三東入
琢	知二江入
琤	初開二庚平
琤	初開二耕平
琥	曉一模上
琦	羣開三B支平
琨	見合一魂平
琩	昌開三陽平
琪	羣開三C之平
琫	幫一東上
琬	影合一寒去
琬	影合三C元上
琭	來一東入
琮	從一冬平
琯	見合一寒上
琯	見合一魂去
琰	以開三鹽上
琱	端開四蕭平
琲	並一灰上
琳	來開三侵平
琴	羣開三B侵平
琵	並三A脂平
琶	並二麻平
琺	幫三C凡入
琽	端一模上
琿	匣合一魂平
瑀	云合三C虞上
瑁	明一冬入
瑁	明一灰去
瑁	明一豪去
瑂	明三B脂平
瑃	徹合三真平
瑄	心合三仙平
瑅	定開四齊平
瑇	定一冬入
瑇	定開一咍去
瑈	日三尤平
瑉	明三B真平
瑊	章開三侵平
瑊	見開二咸平
瑋	云合三C微上
瑌	日合三仙上
瑌	日合三仙平
瑎	匣開二皆平
瑑	澄合三仙上
瑒	以開三陽平
瑒	澄開二庚上
瑕	匣開二麻平
瑖	端合一寒去
瑗	云合三B仙去
瑘	以開三麻平
瑙	泥開一豪上
瑚	匣一模平
瑛	影開三B庚平
瑜	以合三虞平
瑝	匣合二庚平
瑞	常合三支去
瑟	生開三臻入
瑠	來三尤平
瑢	以三鍾平
瑣	心合一歌上
瑤	以開三宵平
瑦	影一模上
瑦	影一模平
瑧	精開三真平
瑨	精開三真去
瑩	云合三B庚平
瑩	影合四青去
瑪	明二麻上
瑫	透開一豪平
瑬	來三尤平
瑭	定開一唐平
瑮	來開三真入
瑯	來開一唐平
瑰	匣合一灰平	2%
瑰	見合一灰平
瑱	知開三真去
瑱	透開四先去
瑲	清開三陽平
瑳	清開一歌上
瑳	清開一歌平
瑴	見一東入
瑴	見二江入
瑵	莊開二肴上
瑶	以開三宵平
瑹	書開三魚平
瑻	見合一魂平
瑼	章合三仙平
瑽	清三鍾平
瑾	羣開三B真去
璀	清合一灰上
璁	清一東平
璂	羣開三C之平
璃	來開三支平
璄	影開三B庚上
璅	精開一豪上
璆	羣三C尤平
璆	羣開三A幽平
璇	邪合三仙平
璈	疑開一豪平
璉	來開三仙上
璊	明一魂平
璋	章開三陽平
璏	云合三B祭去
璏	云合三C元入
璏	澄開三祭去
璐	來一模去
璑	明三C虞平
璒	端開一登平
璖	羣開三C魚平
璗	定開一唐上
璘	來開三真平
璙	來開三宵上
璙	來開四蕭去
璙	來開四蕭平
璚	羣合三A清平
璛	心三東入
璜	匣合一唐平
璞	滂二江入
璟	影開三B庚上
璟	見合三B庚上
璠	並三C元平
璡	精開三真去
璡	精開三真平
璣	見開三C微平
璥	見開三B庚上
璦	影開一咍去
璧	幫三A清入
璨	清開一寒去
璩	羣開三C魚平
璪	精開一豪上
璫	端開一唐平
璬	見開四蕭上
璭	見合一魂去
璯	溪合二夬去
環	匣合二刪平
璱	生開三臻入
璲	邪合三脂去
璵	以開三魚平
璷	來開三魚平
璹	常三尤上
璹	常三東入
璺	明三C文去
璽	心開三支上
璿	邪合三仙平
瓁	疑合一唐入
瓃	來合一灰平
瓃	來合三脂去
瓃	來合三脂平
瓄	定一東入
瓅	來開四青入
瓈	來開四齊平
瓉	從開一寒上
瓊	羣合三A清平
瓌	見合一灰平
瓏	來一東平
瓐	來一模平
瓔	影開三A清平
瓖	心開三陽平
瓗	以合三支去
瓘	見合一寒去
瓚	從開一寒上
瓚	從開一寒去
瓛	匣合一寒平
瓜	見合二麻平
瓝	並二江入
瓞	定開四先入
瓟	並二江入
瓟	並二肴平
瓠	匣一模去
瓠	匣一模平
瓡	章開三侵入
瓢	並三A宵平
瓣	並二山去
瓤	孃開三陽平
瓤	日開三陽平
瓦	疑合二麻上
瓦	疑合二麻去
瓪	幫一寒上
瓪	幫二刪上
瓬	幫三C陽上
瓭	端開一覃上
瓮	影一東去
瓳	匣一模平
瓴	來開四青平
瓵	以開三之平
瓶	並四青平
瓷	從開三脂平
瓹	見合四先去
瓺	澄開三陽去
瓺	澄開三陽平
瓻	徹開三脂平
瓽	端開一唐上
瓽	端開一唐去
瓿	並一侯上
瓿	並三C虞平
甀	澄合三支去
甀	澄合三支平
甂	幫四先平
甃	莊三尤去
甄	章開三真平
甄	見開三A仙平
甈	溪開三B祭去
甈	疑開四齊去
甉	匣開二咸上
甉	匣開二銜平
甊	來一侯上
甋	端開四青入
甌	影一侯平
甍	明二耕平
甎	章合三仙平
甏	並二庚去
甐	來開三真去
甑	精開三蒸去
甒	明三C虞上
甓	並四青入
甔	端開一覃平
甔	端開一談去
甔	端開一談平
甕	影一東去
甖	影開二耕平
甗	疑開三B仙上
甗	疑開三B仙去
甗	疑開三C元平
甘	見開一談平
甙	定開一咍去
甚	常開三侵上
甚	常開三侵去
甜	定開四添平
甝	匣開一談平
甞	常開三陽平
生	生開三庚去	5%
生	生開三庚平
甡	生開三臻平
產	生開二山上
産	生開二山上
甤	日合三支上
甤	日合三脂上
甤	日合三脂平
甥	生開三庚平
甦	心一模平
用	以三鍾去
甩	生合三真入
甪	來一東入
甫	幫三C虞上
甬	以三鍾上
甭	並一登平
甯	泥開四青去
田	定開四先平
由	以三尤平
甲	見開二銜入
申	書開三真平
甶	幫三C文入
男	泥開一覃平
甸	定開四先去
甹	以三尤平
甹	滂四青平
町	定開四青上
町	透開四先上
町	透開四青上
町	透開四青平
甾	莊開三之平
甿	明二耕平
畀	幫三A脂去
畁	羣開三C之去
畁	羣開三C之平
畂	來三尤去
畇	以合三真平
畇	定開四先平
畇	心合三真平
畇	邪合三真平
畈	幫三C元去
畊	並四青平
畋	定開四先去
畋	定開四先平
界	見開二皆去
畎	見合四先上
畏	影合三C微去
畐	並三C東入
畐	滂三B蒸入
畔	並一寒去
畕	見開三C陽平
畖	影合二麻平
留	來三尤去
留	來三尤平
畚	幫一魂上
畛	章開三真上
畛	章開三真平
畜	徹三尤去
畜	徹三東入
畜	曉三C東入
畝	明一侯上
畞	明一侯上
畟	初開三蒸入
畟	精開三蒸入
畢	幫三A真入
畣	端開一覃入
畤	常開三之上
畤	澄開三之上
畤	章開三之上
略	來開三陽入
畦	匣合四齊平
畧	來開三陽入
番	並三C元平	30%
番	幫一歌去	10%
番	幫一歌平	30%
番	滂一寒平	2%
番	滂三C元平
畫	匣合二佳去
畫	匣合二耕入	5%
畬	以開三魚平
畬	書開三麻平
畮	明一侯上
畯	精合三真去
異	以開三之去
畲	書開三麻平
當	端開一唐去	40%
當	端開一唐平
畷	知合三仙入
畷	知合三祭去
畸	見開三B支平
畹	影合三C元上
畺	見開三C陽平
畼	徹開三陽去
畽	透合一魂上
畾	來合一灰平
畿	羣開三C微平
疀	初開二咸入
疁	來三尤平
疃	透合一寒上
疄	來開三真去
疄	來開三真平
疆	見開三C陽平
疇	澄三尤平
疈	滂三B蒸入
疊	定開四添入
疋	生開三魚上
疋	生開三魚平
疋	疑開二麻上
疌	從開三鹽入
疍	定開一寒上
疎	生開三魚去	20%
疎	生開三魚平
疏	生開三魚去	20%
疏	生開三魚平
疐	知開三脂去
疐	端開四齊去
疑	疑開三C之平
疒	孃開二耕入
疒	崇開三陽平
疓	泥開一咍上
疔	端開四青平
疕	幫三A脂上
疕	滂三A支上
疕	滂三B脂上
疘	見一東平
疙	疑開三C殷入
疚	見三C尤去
疛	澄三尤去
疛	知三尤上
疝	生開二刪去
疝	生開二山平
疢	徹開三真去
疣	云三C尤平
疤	幫二麻平
疥	見開二皆去
疦	曉合四先入
疦	見合四先入
疧	羣開三A支平
疨	曉開二麻平
疫	以合三清入
疰	章合三虞去
疱	並二肴去
疱	滂二肴去
疲	並三B支平
疳	見開一談平
疴	影開一歌平
疴	溪開二麻去
疵	從開三支平
疶	心開三仙入
疷	知開三脂平
疸	端開一寒上
疸	端開一寒去
疹	章開三真上
疻	章開三支平
疻	章開三脂平
疼	定一冬平
疽	清開三魚平
疾	從開三真入
疿	幫三C微去
痀	見合三C虞平
痁	書開三鹽平
痁	端開四添去
痂	見開二麻平
痃	匣開四先平
痄	莊開二麻上
病	並三B庚去
痆	孃開二山入
症	知開三蒸平
症	章開三清去
痊	清合三仙平
痋	定一冬平
痌	透一東平
痍	以開三脂平
痎	見開二皆平
痏	云合三B脂上
痑	端開一歌去
痑	透開一寒平
痑	透開一歌平
痒	以開三陽上
痒	以開三陽去
痒	邪開三陽平
痓	昌開三脂去
痔	澄開三之上
痕	匣開一痕平
痗	明一灰去
痗	曉合一灰去
痘	定一侯去
痙	羣開三A清上
痛	透一東去
痝	明二江平
痞	並三B脂上
痞	幫三B脂上
痞	幫三C尤上
痟	心開三宵平
痠	心合一寒平
痡	滂一模平
痡	滂三C虞平
痢	來開三脂去
痣	章開三之去
痤	從合一歌平
痥	定合一寒入
痦	疑一模去
痧	生開二麻平
痬	以開三清入
痮	知開三陽去
痯	見合一寒上
痯	見合一寒去
痰	定開一談平
痱	並一灰上	10%
痱	並三C微去
痱	並三C微平	10%
痲	明二麻平
痳	來開三侵平
痴	徹開三之平
痵	羣合三A脂去
痶	透開四先上
痸	昌開三祭去
痹	幫三A脂去
痺	幫三A支平
痺	幫三A脂去
痼	見一模去
痾	影開一歌平
痿	影合三B支平
痿	日合三支平
瘀	影開三C魚去
瘁	從合三脂去
瘂	影開二麻上
瘃	知三鍾入
瘇	常三鍾上
瘉	以合三虞上
瘉	以合三虞平
瘊	匣一侯平
瘋	幫三C東平
瘌	來開一寒入
瘍	以開三陽平
瘎	常開三侵平
瘏	定一模平
瘐	以合三虞上
瘐	以合三虞平
瘑	見合一歌平
瘒	疑合一魂平
瘓	透合一寒上
瘕	見開二麻上
瘕	見開二麻去
瘕	見開二麻平
瘖	影開三B侵平
瘙	心開一豪去
瘚	見合三C元入
瘛	匣開四齊去
瘛	昌開三仙入
瘛	昌開三祭去
瘜	心開三蒸入
瘝	見合二山平
瘞	影開三B祭去
瘟	影合一魂平
瘠	從開三清入
瘡	初開三陽平
瘢	並一寒平
瘣	匣合一灰上
瘤	來三尤去
瘤	來三尤平
瘥	初開二佳去
瘥	從開一歌平
瘥	精開三麻平
瘦	生三尤去
瘧	疑開三C陽入
瘨	端開四先平
瘩	端開一覃入
瘭	幫三A宵平
瘮	生開三侵上
瘯	清一東入
瘰	來合一歌上
瘲	精三鍾去
瘳	徹三尤平
瘴	章開三陽去
瘵	莊開二皆去
瘶	心一侯去
瘸	羣合三C歌平
瘹	端開四蕭去
瘺	來一侯去
瘻	來一侯去
瘻	來合三虞平
瘼	明一唐入
瘽	羣開三B真去
瘽	羣開三C殷上
瘽	羣開三C殷平
癀	匣合一唐平
療	來開三宵去
癃	來三東平
癄	精開三宵去
癄	莊開二肴去
癆	來開一豪去
癇	匣開二山平
癈	幫三C廢去
癉	定開一寒平
癉	端開一寒平
癉	端開一歌上
癉	端開一歌去
癊	影開三B侵去
癌	疑開二咸平
癍	幫二刪平
癏	見合二刪平
癑	泥一東去
癒	以合三虞上
癓	明三C微平
癔	影開三C蒸入
癖	滂三A清入
癖	滂四青入
癗	來合一灰上
癘	來開三祭去
癙	書開三魚上
癛	來開三侵上
癜	端開四先去
癟	並四先入
癟	滂三A仙入
癠	從開四齊上
癠	從開四齊去
癠	從開四齊平
癠	精開四齊上
癡	徹開三之平
癢	以開三陽上
癤	精開四先入
癥	知開三蒸平
癧	來開四青入
癨	曉合一唐入
癩	來開一寒入
癩	來開一泰去
癬	心開三仙上
癭	影開三A清上
癮	影開三C殷上
癯	羣合三C虞平
癰	影三C鍾平
癱	透開一寒平
癲	端開四先平
癶	幫一寒入
癸	見合三A脂上
癹	並一寒入
登	端開一登平
發	幫三C元入
白	並二庚入
百	幫二庚入
皀	幫三B侵入
皀	幫三B蒸入
皀	曉開三C陽平
皀	見開三B侵入
皁	從開一豪上
皂	從開一豪上
皃	明二江入
皃	明二肴去
的	端開四青入
皆	見開二皆平
皇	匣合一唐平
皈	見合三C微平
皉	清開四齊上
皋	見開一豪平
皎	見開四蕭上
皏	滂二耕上
皓	匣開一豪上
皔	匣開一寒上
皕	幫三B蒸入
皖	匣合二刪上
皙	心開四青入
皚	疑開一咍平
皛	匣開四蕭上
皛	滂二庚入
皝	匣合一唐上
皟	初開二耕入
皠	清合一灰上
皢	曉開四蕭上
皣	云開三B鹽入
皤	並一歌平
皤	幫一歌平
皦	見開四蕭上
皪	來開四青入
皫	滂三A宵上
皭	從開三陽入
皭	精開三宵去
皮	並三B支平
皯	見開一寒上
皰	並二肴去
皰	滂二肴去
皴	清合三真平
皵	清開三清入
皵	清開三陽入
皷	見一模上
皸	見合三C文去
皸	見合三C文平
皺	莊三尤去
皻	莊開二麻平
皽	知開三仙上
皽	章開三仙上
皽	章開三宵平
皾	定一東入
皿	明三B庚上
盂	云合三C虞平
盃	幫一灰平
盄	章開三宵平
盅	徹三東平
盅	澄三東平
盆	並一魂平
盈	以開三清平
盉	匣合一歌去
盉	匣合一歌平
益	影開三A清入
盋	幫一寒入
盌	影合一寒上
盍	匣開一談入
盎	影開一唐上	5%
盎	影開一唐去
盒	匣開一覃入
盓	影一模平
盔	溪合一灰平
盛	常開三清去
盛	常開三清平
盜	定開一豪去
盝	來一東入
盞	莊開二山上
盟	明三B庚平
盟	明二庚去
盠	來開四齊上
盠	來開四齊平
盡	從開三真上
盡	精開三真上
監	見開二銜去	10%
